1544906122.826335,interrupt,detection,(Arduino,external
1544906166.2174375,-180,8,4323,41
1544906166.2336473,-185,12,4327,41
1544906166.246326,-192,12,4314,41
1544906166.2626798,-185,11,4317,41
1544906166.2788613,-178,7,4315,41
1544906166.2915578,-171,15,4311,41
1544906166.307586,-180,18,4313,41
1544906166.3239362,-188,25,4308,41
1544906166.3364685,-198,29,4315,41
1544906166.3528738,-201,25,4314,41
1544906166.3687222,-188,24,4313,41
1544906166.3813136,-182,23,4314,41
1544906166.3978355,-179,26,4322,41
1544906166.4140055,-182,24,4321,41
1544906166.4264972,-186,30,4321,41
1544906166.4428728,-187,33,4312,41
1544906166.4588354,-190,36,4312,41
1544906166.4714544,-184,37,4311,41
1544906166.4880364,-187,34,4302,41
1544906166.504144,-183,37,4304,41
1544906166.516479,-185,38,4296,41
1544906166.5329537,-183,37,4303,41
1544906166.549194,-180,37,4305,41
1544906166.5616455,-181,35,4321,41
1544906166.5779397,-177,33,4320,41
1544906166.5940702,-179,28,4316,41
1544906166.6067705,-185,26,4317,41
1544906166.6230571,-187,27,4310,41
1544906166.6393032,-177,24,4302,41
1544906166.6515472,-175,24,4307,41
1544906166.6679957,-182,22,4310,41
1544906166.6842225,-177,19,4305,41
1544906166.6968646,-177,21,4309,41
1544906166.7129984,-179,25,4305,41
1544906166.7292438,-177,22,4312,41
1544906166.741838,-188,21,4308,41
1544906166.7581692,-186,23,4305,41
1544906166.7743156,-184,28,4306,41
1544906166.7867215,-186,34,4306,41
1544906166.803154,-187,33,4307,41
1544906166.8194065,-193,34,4313,41
1544906166.8319633,-188,35,4315,41
1544906166.848255,-189,38,4312,41
1544906166.8643436,-188,34,4313,41
1544906166.8768423,-189,34,4316,41
1544906166.8933454,-189,37,4307,41
1544906166.909486,-189,36,4318,41
1544906166.9219763,-182,25,4327,41
1544906166.9383183,-181,25,4327,41
1544906166.9545643,-179,25,4322,41
1544906166.9670887,-183,29,4317,41
1544906166.9835458,-188,33,4312,41
1544906166.999624,-187,38,4306,41
1544906167.0120566,-187,41,4316,41
1544906167.0282888,-183,40,4316,41
1544906167.0446596,-184,43,4322,41
1544906167.0572054,-185,45,4316,41
1544906167.073619,-187,40,4314,41
1544906167.0897899,-186,41,4314,41
1544906167.1021698,-182,39,4306,41
1544906167.1186755,-176,41,4317,41
1544906167.1345818,-176,42,4319,41
1544906167.1470778,-182,42,4313,41
1544906167.1639252,-177,37,4306,41
1544906167.1799295,-185,38,4308,41
1544906167.192171,-189,34,4303,41
1544906167.2085445,-191,30,4303,41
1544906167.2248294,-193,25,4307,41
1544906167.2373815,-198,29,4307,41
1544906167.253853,-193,32,4302,41
1544906167.2700913,-193,32,4311,41
1544906167.2823915,-185,27,4313,41
1544906167.2987595,-181,27,4307,41
1544906167.3150027,-182,35,4299,41
1544906167.3273556,-192,37,4306,41
1544906167.3437262,-197,37,4310,41
1544906167.359979,-193,38,4316,41
1544906167.3724887,-180,39,4322,41
1544906167.3889604,-172,42,4322,41
1544906167.4051504,-169,43,4322,41
1544906167.4174182,-170,49,4308,41
1544906167.4337108,-177,54,4302,41
1544906167.4502287,-179,64,4309,41
1544906167.4626517,-180,63,4310,41
1544906167.4790277,-180,70,4312,41
1544906167.4952395,-180,69,4312,41
1544906167.5076723,-184,73,4311,41
1544906167.5240512,-183,75,4310,41
1544906167.5402994,-189,79,4310,41
1544906167.5525224,-187,86,4311,41
1544906167.5689673,-181,88,4313,41
1544906167.585236,-176,88,4312,41
1544906167.5978458,-173,87,4315,41
1544906167.6139915,-177,91,4308,41
1544906167.6303692,-178,97,4295,41
1544906167.6426172,-183,99,4290,41
1544906167.6591165,-186,96,4291,41
1544906167.6753554,-190,101,4297,41
1544906167.6911666,-183,109,4304,41
1544906167.704319,-190,96,4307,41
1544906167.7204926,-188,93,4312,41
1544906167.732906,-177,85,4316,41
1544906167.7493217,-159,85,4309,41
1544906167.7653632,-154,79,4316,41
1544906167.781189,-161,79,4314,41
1544906167.7941878,-171,74,4305,41
1544906167.8105793,-184,73,4301,41
1544906167.8265073,-189,56,4294,41
1544906167.8393612,-180,49,4291,41
1544906167.8555436,-177,47,4289,41
1544906167.8715694,-176,41,4301,41
1544906167.8845174,-182,37,4309,41
1544906167.9005477,-190,31,4308,41
1544906167.9164004,-188,35,4319,41
1544906167.929484,-173,32,4329,41
1544906167.9457333,-149,36,4324,41
1544906167.9615846,-144,33,4330,41
1544906167.9743638,-152,33,4327,41
1544906167.990586,-171,33,4312,41
1544906168.0066903,-192,33,4299,41
1544906168.0195441,-198,29,4304,41
1544906168.035691,-195,29,4302,41
1544906168.0516396,-181,29,4303,41
1544906168.064437,-186,30,4306,41
1544906168.0808241,-198,33,4312,41
1544906168.0967708,-192,40,4303,41
1544906168.1096678,-174,48,4296,41
1544906168.1259663,-160,51,4307,41
1544906168.1417272,-155,60,4324,41
1544906168.154682,-158,60,4330,41
1544906168.1709046,-162,63,4329,41
1544906168.1866848,-165,68,4315,41
1544906168.1996841,-172,65,4308,41
1544906168.2159848,-168,64,4318,41
1544906168.231877,-168,62,4323,41
1544906168.2448375,-167,69,4313,41
1544906168.260846,-166,71,4303,41
1544906168.2767546,-167,74,4307,41
1544906168.2896366,-182,81,4312,41
1544906168.3055968,-203,84,4304,41
1544906168.32177,-215,89,4297,41
1544906168.3342383,-206,90,4293,41
